frame,timestamp,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_visibility,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_visibility,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_visibility,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_visibility,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_visibility,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_visibility,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_visibility,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_visibility,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_visibility,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_visibility,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_visibility,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_visibility,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_visibility,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_visibility,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_visibility,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_visibility,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_visibility,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_visibility,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_visibility,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_visibility,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_visibility,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_visibility,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_visibility,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_visibility,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_visibility,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_visibility,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_visibility,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_visibility,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_visibility,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_visibility,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_visibility,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_visibility,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_visibility
88,2.9325964864248233,0.6472485661506653,0.5035181045532227,-0.5765479803085327,0.99992436170578,0.6558758616447449,0.495272696018219,-0.5656910538673401,0.999796450138092,0.6608390808105469,0.4948493242263794,-0.5661397576332092,0.9997783303260803,0.6652150750160217,0.4945380985736847,-0.5661169290542603,0.9998255968093872,0.6417454481124878,0.49538832902908325,-0.5711653828620911,0.9998605251312256,0.6368006467819214,0.494810551404953,-0.571597695350647,0.9998822212219238,0.6317675709724426,0.49408042430877686,-0.571842610836029,0.9999065399169922,0.6703469753265381,0.493563711643219,-0.42015302181243896,0.9998544454574585,0.6224270462989807,0.49165770411491394,-0.4449688494205475,0.9997618794441223,0.6561697125434875,0.5069233775138855,-0.5109742283821106,0.9999105930328369,0.6387832164764404,0.5075913071632385,-0.5211760401725769,0.9999204277992249,0.7089020609855652,0.5226384997367859,-0.2687416076660156,0.9999943375587463,0.5730109810829163,0.5183315873146057,-0.3061928451061249,0.9999839663505554,0.7226781845092773,0.5757201313972473,-0.20078282058238983,0.9895190000534058,0.5415297746658325,0.5701206922531128,-0.24506886303424835,0.9897704720497131,0.7189199924468994,0.6282958388328552,-0.3155425786972046,0.9936525225639343,0.5261734127998352,0.6155527830123901,-0.31746363639831543,0.9944930076599121,0.720673680305481,0.6457751989364624,-0.348893404006958,0.9869022965431213,0.5196952223777771,0.6324967741966248,-0.3558174967765808,0.9879615306854248,0.7137737274169922,0.6450625061988831,-0.3926779627799988,0.9888426065444946,0.5253906846046448,0.632202684879303,-0.3927566409111023,0.989916980266571,0.7090007066726685,0.6390936970710754,-0.33317166566848755,0.983065664768219,0.5313006639480591,0.6272398233413696,-0.3342415988445282,0.98424232006073,0.6678578853607178,0.6331017017364502,0.025285016745328903,0.9999452829360962,0.593399167060852,0.6293503642082214,-0.02553781494498253,0.9999456405639648,0.6558557748794556,0.7061192989349365,0.12100014835596085,0.9584785103797913,0.5991610288619995,0.7075477242469788,-0.09930410981178284,0.9801375269889832,0.6387408971786499,0.7687444686889648,0.42149993777275085,0.9613249897956848,0.591273307800293,0.7913996577262878,0.00985125731676817,0.9853855967521667,0.6323007941246033,0.7762979865074158,0.4426734149456024,0.7644749283790588,0.5969606637954712,0.801838219165802,0.012461462058126926,0.8397168517112732,0.6343116760253906,0.7965871691703796,0.30828744173049927,0.9669693112373352,0.593963086605072,0.8168306946754456,-0.1688230037689209,0.9840829968452454
89,2.9659214464978327,0.6466281414031982,0.5027524828910828,-0.5630964040756226,0.9999008178710938,0.6550350189208984,0.49424809217453003,-0.5532419681549072,0.9997308850288391,0.6598289012908936,0.49376070499420166,-0.5536922812461853,0.9997082352638245,0.6640769243240356,0.4934166669845581,-0.5536801218986511,0.9997735619544983,0.6413976550102234,0.49448150396347046,-0.5593162775039673,0.9998151659965515,0.6365147829055786,0.4939129650592804,-0.5597512125968933,0.9998449683189392,0.631441593170166,0.49320369958877563,-0.5600077509880066,0.9998791813850403,0.6684141755104065,0.49260959029197693,-0.4129526615142822,0.9998161196708679,0.6221444606781006,0.49118220806121826,-0.44254735112190247,0.9996945858001709,0.6552976965904236,0.506250262260437,-0.49971821904182434,0.9998906850814819,0.6383675336837769,0.5071664452552795,-0.5108664631843567,0.9999040365219116,0.7083032727241516,0.5225120186805725,-0.2639918327331543,0.999994158744812,0.5714703798294067,0.5183215737342834,-0.2984730303287506,0.9999833703041077,0.722589373588562,0.576153576374054,-0.20067653059959412,0.9883226752281189,0.5405821204185486,0.5710538029670715,-0.24397823214530945,0.9884626865386963,0.7187680602073669,0.6282215118408203,-0.3148413896560669,0.992665708065033,0.5257735848426819,0.6173959374427795,-0.32084161043167114,0.9936670660972595,0.7205514311790466,0.6458956599235535,-0.3485011160373688,0.9852710366249084,0.5191686749458313,0.6341312527656555,-0.3595227897167206,0.9864985942840576,0.7135856747627258,0.6452789902687073,-0.39192163944244385,0.987388551235199,0.5246497392654419,0.6340253949165344,-0.39604461193084717,0.9886738061904907,0.7088881134986877,0.6391193866729736,-0.33241188526153564,0.981033444404602,0.5303878784179688,0.6292505264282227,-0.33756330609321594,0.9824170470237732,0.667626142501831,0.6334625482559204,0.02825511433184147,0.9999465346336365,0.5922766923904419,0.6301789879798889,-0.028514821082353592,0.9999480843544006,0.6557825207710266,0.7071740031242371,0.12092694640159607,0.9557061195373535,0.5988293886184692,0.7089904546737671,-0.08753012120723724,0.9809555411338806,0.6390777826309204,0.7675806283950806,0.43360164761543274,0.9580212235450745,0.5911594033241272,0.7923282384872437,0.017540665343403816,0.9860889911651611,0.6322775483131409,0.7744036316871643,0.45628026127815247,0.7512844204902649,0.5964696407318115,0.8024383187294006,0.020221197977662086,0.8398248553276062,0.6351416110992432,0.7972126603126526,0.322050005197525,0.963722288608551,0.5944778323173523,0.8207387328147888,-0.16658450663089752,0.9844260811805725
90,2.9992464065708417,0.6465259194374084,0.5027174949645996,-0.5361016988754272,0.9998703598976135,0.654553234577179,0.4941437840461731,-0.5300706624984741,0.9996517300605774,0.659209132194519,0.49349820613861084,-0.5305147171020508,0.9996265172958374,0.6633324027061462,0.493007093667984,-0.5305149555206299,0.9997214674949646,0.6412116885185242,0.49456581473350525,-0.5355791449546814,0.9997485280036926,0.6363863348960876,0.4940074384212494,-0.536010205745697,0.999782383441925,0.6313232183456421,0.4932991564273834,-0.5362591743469238,0.9998306632041931,0.6667545437812805,0.49188122153282166,-0.40457093715667725,0.9997777938842773,0.6216062903404236,0.49108752608299255,-0.4327751100063324,0.9995602965354919,0.6550048589706421,0.5061506628990173,-0.477811336517334,0.9998598098754883,0.638329803943634,0.5070850253105164,-0.4878506660461426,0.9998700022697449,0.7080134749412537,0.5223585963249207,-0.2639414072036743,0.9999940395355225,0.570820152759552,0.5182125568389893,-0.29498913884162903,0.9999801516532898,0.7232178449630737,0.5761597752571106,-0.200442835688591,0.9873690009117126,0.5402953624725342,0.5717440843582153,-0.2431473284959793,0.9831830263137817,0.7187068462371826,0.6284621357917786,-0.2929478883743286,0.9912347793579102,0.5251288414001465,0.6199665665626526,-0.3054601848125458,0.9842205047607422,0.72044837474823,0.6462940573692322,-0.32192084193229675,0.9824704527854919,0.5182400941848755,0.6364268064498901,-0.33690130710601807,0.9705815315246582,0.713209867477417,0.6456634402275085,-0.3601161241531372,0.9848952293395996,0.523862898349762,0.6374224424362183,-0.37036043405532837,0.974712610244751,0.7083368301391602,0.6393758654594421,-0.3077940344810486,0.9776602983474731,0.5296493768692017,0.6327287554740906,-0.3205297589302063,0.9650880694389343,0.667458713054657,0.6338999271392822,0.028778433799743652,0.9999481439590454,0.5912326574325562,0.6303760409355164,-0.02903992310166359,0.9999498724937439,0.6558665037155151,0.7087071537971497,0.13166828453540802,0.9492289423942566,0.5984973311424255,0.7099198698997498,-0.07320384681224823,0.9808242321014404,0.6390838027000427,0.7670379281044006,0.4283445477485657,0.9509080052375793,0.5910808444023132,0.7935546636581421,0.02045537531375885,0.9862455129623413,0.6317459344863892,0.7733411192893982,0.44985878467559814,0.7298867702484131,0.5963608026504517,0.8036201000213623,0.022336093708872795,0.8339400887489319,0.6358978152275085,0.7978410720825195,0.3253439664840698,0.9563747048377991,0.5943745374679565,0.8219340443611145,-0.1599644422531128,0.9838322997093201
91,3.032571366643851,0.6466473937034607,0.5019043684005737,-0.5377883315086365,0.9998642802238464,0.6545238494873047,0.4928293228149414,-0.5308200120925903,0.9996333718299866,0.6591536998748779,0.4921155869960785,-0.531251847743988,0.9996069073677063,0.663314700126648,0.4915730059146881,-0.5312418937683105,0.9997077584266663,0.6411641836166382,0.49358004331588745,-0.5363671183586121,0.9997368454933167,0.6363534331321716,0.49314984679222107,-0.5367929339408875,0.9997724890708923,0.6312522292137146,0.49257326126098633,-0.5370351672172546,0.9998235702514648,0.6656718850135803,0.49050015211105347,-0.40359723567962646,0.9997664093971252,0.6207918524742126,0.490258127450943,-0.4321945011615753,0.999541699886322,0.6549304127693176,0.505317747592926,-0.47871652245521545,0.9998534321784973,0.6383094191551208,0.5065136551856995,-0.48852115869522095,0.9998651146888733,0.7070956826210022,0.522270143032074,-0.26447615027427673,0.9999939203262329,0.5687845945358276,0.5182046890258789,-0.29342198371887207,0.9999796748161316,0.7230769991874695,0.5762624144554138,-0.2005048394203186,0.9870513677597046,0.5394800305366516,0.5720768570899963,-0.24144278466701508,0.9831705093383789,0.7187665104866028,0.6284068822860718,-0.2951068580150604,0.9909433722496033,0.5242326855659485,0.6213080883026123,-0.30105194449424744,0.9845533967018127,0.7205614447593689,0.6463510394096375,-0.3254413902759552,0.9819031953811646,0.5174688100814819,0.6383201479911804,-0.3333669900894165,0.970908522605896,0.7130237817764282,0.6456496715545654,-0.36558738350868225,0.9843905568122864,0.5233532786369324,0.639306366443634,-0.3679930567741394,0.9750226140022278,0.7079852223396301,0.639408528804779,-0.3107987940311432,0.977016031742096,0.5290707349777222,0.634178876876831,-0.31640374660491943,0.9653252959251404,0.6673721671104431,0.6336963772773743,0.027560565620660782,0.9999489188194275,0.5894320011138916,0.6302593350410461,-0.02782142534852028,0.9999515414237976,0.6558586359024048,0.7078899145126343,0.11548302322626114,0.9475416541099548,0.5967062711715698,0.7097883820533752,-0.04785176366567612,0.9812328219413757,0.6390990614891052,0.7663291692733765,0.41132640838623047,0.9480981230735779,0.5907935500144958,0.7930222749710083,0.0439922995865345,0.9866861701011658,0.6314324140548706,0.7721250057220459,0.4329662322998047,0.7181631326675415,0.5963376760482788,0.8039969801902771,0.045850206166505814,0.8325302004814148,0.635895848274231,0.7980754971504211,0.30766522884368896,0.9534643888473511,0.5941882729530334,0.8216693997383118,-0.13359282910823822,0.983877956867218
92,3.0658963267168606,0.6440114378929138,0.5007048845291138,-0.4930458962917328,0.9998475313186646,0.6516851782798767,0.4917450547218323,-0.486233115196228,0.9995859861373901,0.6566385626792908,0.49108192324638367,-0.48665404319763184,0.9995524287223816,0.6611846089363098,0.4906153678894043,-0.486634761095047,0.9996689558029175,0.6380496621131897,0.49251291155815125,-0.4894639849662781,0.9997081160545349,0.6331547498703003,0.4921022355556488,-0.48990100622177124,0.9997488260269165,0.62776118516922,0.4915744364261627,-0.49014797806739807,0.9998088479042053,0.664783775806427,0.48994702100753784,-0.3669194281101227,0.9997323751449585,0.618105947971344,0.4896933138370514,-0.38139671087265015,0.9995052218437195,0.6531381607055664,0.50440913438797,-0.4376179575920105,0.9998371601104736,0.6360558867454529,0.5056617856025696,-0.444305956363678,0.9998539090156555,0.7066838145256042,0.5223680138587952,-0.23851211369037628,0.9999935030937195,0.5664969086647034,0.5182541608810425,-0.26257285475730896,0.9999798536300659,0.7229593992233276,0.5764707326889038,-0.1768638640642166,0.9859802722930908,0.5380611419677734,0.5738977193832397,-0.21689750254154205,0.9833385348320007,0.718687117099762,0.6285261511802673,-0.26627832651138306,0.9901306629180908,0.5234461426734924,0.6233234405517578,-0.2815271019935608,0.9852597713470459,0.7205474376678467,0.6466014981269836,-0.2945266366004944,0.9805387258529663,0.5167169570922852,0.6407977938652039,-0.31516221165657043,0.972055971622467,0.7124959230422974,0.6458243131637573,-0.33492952585220337,0.9831921458244324,0.5233798027038574,0.6412360072135925,-0.3484629988670349,0.9760185480117798,0.7071447968482971,0.6395460367202759,-0.28207075595855713,0.9754946827888489,0.5291385054588318,0.6357157826423645,-0.2966761589050293,0.966561496257782,0.6663169264793396,0.6340615153312683,0.02686339057981968,0.9999499917030334,0.5861880779266357,0.6305109858512878,-0.02711915224790573,0.9999538064002991,0.6565691232681274,0.7092952728271484,0.10574514418840408,0.9429423213005066,0.5943215489387512,0.71047443151474,-0.03657551854848862,0.9810524582862854,0.6394440531730652,0.764507532119751,0.41807061433792114,0.9394131302833557,0.5907150506973267,0.79300856590271,0.05625920370221138,0.9867643713951111,0.6314416527748108,0.7690627574920654,0.44272059202194214,0.6968061327934265,0.5963075757026672,0.8041631579399109,0.058672793209552765,0.8279483914375305,0.6358414888381958,0.797987699508667,0.3291645348072052,0.946354866027832,0.5941139459609985,0.8207675218582153,-0.11468611657619476,0.9835408926010132
93,3.09922128678987,0.6401768922805786,0.5001255869865417,-0.4996359348297119,0.9998239874839783,0.6478901505470276,0.49140819907188416,-0.49212178587913513,0.9995177984237671,0.6531015634536743,0.4907887876033783,-0.4925403296947479,0.9994757175445557,0.6578985452651978,0.49037066102027893,-0.49252188205718994,0.9996115565299988,0.6339935064315796,0.4919809103012085,-0.4945389926433563,0.9996650815010071,0.6286704540252686,0.49147719144821167,-0.49498167634010315,0.9997139573097229,0.6228438019752502,0.49093493819236755,-0.4952394962310791,0.9997853636741638,0.663535475730896,0.48980867862701416,-0.3685205280780792,0.9996863603591919,0.6148971319198608,0.48925426602363586,-0.3786742389202118,0.9994531869888306,0.6499679684638977,0.5040050148963928,-0.4426482021808624,0.9998131394386292,0.6320258975028992,0.5050207376480103,-0.4482492506504059,0.9998374581336975,0.7062870860099792,0.5226376056671143,-0.23634830117225647,0.9999927282333374,0.5646722912788391,0.5183966159820557,-0.25967589020729065,0.9999796152114868,0.7228764891624451,0.5773302912712097,-0.17787259817123413,0.985205352306366,0.5357065796852112,0.5755977034568787,-0.21514040231704712,0.9836803078651428,0.7186379432678223,0.6293745636940002,-0.2738530933856964,0.989425778388977,0.5227879881858826,0.6262719035148621,-0.28252264857292175,0.9858807921409607,0.7205603718757629,0.6475683450698853,-0.3036508560180664,0.9794231057167053,0.516747236251831,0.6439782381057739,-0.31739336252212524,0.9730115532875061,0.71240234375,0.6469089388847351,-0.3448130786418915,0.9822114109992981,0.5236125588417053,0.6439809203147888,-0.3504282832145691,0.9768459796905518,0.7070857286453247,0.6404097676277161,-0.2901707589626312,0.9743387699127197,0.5293049216270447,0.6383312940597534,-0.29761990904808044,0.9676174521446228,0.6658629179000854,0.6361180543899536,0.026419980451464653,0.9999509453773499,0.5850636959075928,0.6326010227203369,-0.026670021936297417,0.999955952167511,0.6573775410652161,0.710921585559845,0.09865450114011765,0.9417401552200317,0.5928688645362854,0.7118204832077026,-0.024908877909183502,0.9813494086265564,0.6402903199195862,0.7634045481681824,0.4279191195964813,0.9345879554748535,0.590671181678772,0.7938894629478455,0.08144249022006989,0.987149178981781,0.6318213939666748,0.7669695615768433,0.45519229769706726,0.6827101111412048,0.5963038802146912,0.8054076433181763,0.08531297743320465,0.8270093202590942,0.6358295679092407,0.7984049320220947,0.34250983595848083,0.9416974186897278,0.5939838886260986,0.8212391138076782,-0.08814103156328201,0.9835538864135742
94,3.1325462468628795,0.6404287219047546,0.5002062320709229,-0.5125619769096375,0.9998192191123962,0.6480744481086731,0.4914195239543915,-0.5071849822998047,0.9995046257972717,0.6531471610069275,0.49075448513031006,-0.5076410174369812,0.9994580745697021,0.657838761806488,0.4902770221233368,-0.5076422095298767,0.9995990991592407,0.6342733502388,0.492021769285202,-0.5107368230819702,0.9996596574783325,0.6290146112442017,0.4915328025817871,-0.5112167596817017,0.9997094869613647,0.6233116388320923,0.4909905791282654,-0.5114926099777222,0.999783992767334,0.6626735329627991,0.48955708742141724,-0.38724014163017273,0.9996751546859741,0.6145482659339905,0.489111065864563,-0.40259918570518494,0.9994518160820007,0.6498863697052002,0.5040296316146851,-0.456681489944458,0.9998094439506531,0.6322833895683289,0.5050433278083801,-0.4639108180999756,0.9998369812965393,0.7057039141654968,0.5225246548652649,-0.2507619559764862,0.9999924898147583,0.5637879371643066,0.5186139941215515,-0.2840251624584198,0.9999801516532898,0.722819447517395,0.5776295065879822,-0.18800462782382965,0.9846357703208923,0.533728301525116,0.577587366104126,-0.23418335616588593,0.9843303561210632,0.7188270092010498,0.6299583315849304,-0.2803376615047455,0.9888666868209839,0.5223699808120728,0.6296173930168152,-0.29420071840286255,0.9866127967834473,0.7216715216636658,0.6480745077133179,-0.3091454803943634,0.9783893823623657,0.5163609385490417,0.647037923336029,-0.32974523305892944,0.9740896821022034,0.7130587100982666,0.6475334167480469,-0.35105088353157043,0.9813085198402405,0.5235887169837952,0.6469031572341919,-0.3620681166648865,0.9777863621711731,0.7074176669120789,0.641130268573761,-0.29696786403656006,0.9732252359390259,0.5293388962745667,0.6409935355186462,-0.3088102340698242,0.9687983989715576,0.6653392910957336,0.6362269520759583,0.026389945298433304,0.9999525547027588,0.5837996006011963,0.632601797580719,-0.026651175692677498,0.9999583959579468,0.6582690477371216,0.7128738164901733,0.09759702533483505,0.9402300119400024,0.5917243957519531,0.7126418352127075,-0.02547633647918701,0.9816900491714478,0.6411851048469543,0.763473629951477,0.45833149552345276,0.9271957278251648,0.5906527638435364,0.79411780834198,0.08918430656194687,0.9873744249343872,0.6325255036354065,0.7665857672691345,0.4881879389286041,0.6649636626243591,0.596286952495575,0.8051874041557312,0.09396330267190933,0.8242015838623047,0.6363711357116699,0.7992912530899048,0.37963926792144775,0.9353992342948914,0.5940271615982056,0.8220908045768738,-0.08039206266403198,0.9834153652191162
95,3.1658712069358885,0.6404860019683838,0.4999859929084778,-0.4914453625679016,0.99980628490448,0.6482446193695068,0.4909048080444336,-0.48410606384277344,0.9994678497314453,0.6532859802246094,0.49028313159942627,-0.4845409393310547,0.9994152188301086,0.6579522490501404,0.4898154139518738,-0.484536737203598,0.9995688199996948,0.6344963312149048,0.49133220314979553,-0.4887494146823883,0.9996373653411865,0.629243016242981,0.4908757507801056,-0.48919937014579773,0.9996907711029053,0.6235659718513489,0.4903976321220398,-0.48945045471191406,0.9997721910476685,0.6624101400375366,0.4891398549079895,-0.36235103011131287,0.9996522665023804,0.6143389940261841,0.48864004015922546,-0.38222530484199524,0.9994289875030518,0.6499350666999817,0.5039339065551758,-0.43502187728881836,0.9997999668121338,0.6324660181999207,0.5049718618392944,-0.4434715211391449,0.9998313188552856,0.705428421497345,0.5221412181854248,-0.23254422843456268,0.9999921321868896,0.5631608366966248,0.5187370181083679,-0.26951470971107483,0.9999802708625793,0.7227479219436646,0.5776172876358032,-0.17394745349884033,0.9842711687088013,0.5316196084022522,0.5790802836418152,-0.2231196016073227,0.984921932220459,0.7193626761436462,0.6306474208831787,-0.2736814022064209,0.988537609577179,0.5222113132476807,0.631820023059845,-0.28043270111083984,0.9872514009475708,0.7228548526763916,0.6488569378852844,-0.3037954568862915,0.9777997136116028,0.5163909792900085,0.6497113108634949,-0.31455010175704956,0.9751063585281372,0.7141540050506592,0.6482430100440979,-0.34500524401664734,0.9807740449905396,0.524450957775116,0.6489471793174744,-0.34665781259536743,0.9786574840545654,0.7083396315574646,0.6419550180435181,-0.29030442237854004,0.9726492762565613,0.5301300883293152,0.6427717804908752,-0.2947547733783722,0.9699304103851318,0.6642010807991028,0.6378746628761292,0.026206910610198975,0.9999540448188782,0.5824857354164124,0.633806586265564,-0.02647734060883522,0.9999604225158691,0.6596124172210693,0.715775728225708,0.09668082743883133,0.9409070611000061,0.5912202000617981,0.7136393785476685,-0.009278042241930962,0.981965959072113,0.6424310803413391,0.7646318674087524,0.4397885501384735,0.9240239262580872,0.5906388163566589,0.7942135334014893,0.11467915028333664,0.9875931143760681,0.6328050494194031,0.7669123411178589,0.4678383469581604,0.6561781764030457,0.5962766408920288,0.8050386309623718,0.12061233818531036,0.8226919174194336,0.6395674347877502,0.8023766875267029,0.3607836961746216,0.9324302673339844,0.5939655900001526,0.822374165058136,-0.04490191116929054,0.9833023548126221
96,3.199196167008898,0.6413734555244446,0.5000693202018738,-0.4963158071041107,0.9998052716255188,0.6491031050682068,0.49100029468536377,-0.48768678307533264,0.9994657039642334,0.6541160941123962,0.49041566252708435,-0.4882133901119232,0.999411940574646,0.6586784720420837,0.48997023701667786,-0.48823195695877075,0.9995658993721008,0.6352447271347046,0.49136409163475037,-0.500452995300293,0.9996369481086731,0.6299972534179688,0.4909263849258423,-0.5009357929229736,0.9996898770332336,0.6244761347770691,0.49044525623321533,-0.5012047290802002,0.9997717142105103,0.6624718904495239,0.4891543984413147,-0.36569744348526,0.9996498823165894,0.6145082116127014,0.48867368698120117,-0.4034775197505951,0.9994325041770935,0.6503098011016846,0.5040768980979919,-0.4355722963809967,0.9997981190681458,0.6331267952919006,0.5050963163375854,-0.45453500747680664,0.999830961227417,0.7053588628768921,0.521948516368866,-0.23502330482006073,0.9999918937683105,0.5627381801605225,0.5187931656837463,-0.28678497672080994,0.9999802112579346,0.7226263284683228,0.5779560804367065,-0.1747608780860901,0.9840430617332458,0.5300635695457458,0.58033686876297,-0.24325618147850037,0.9855865836143494,0.7205796241760254,0.6312195658683777,-0.28321316838264465,0.9884161949157715,0.5216884613037109,0.6326979398727417,-0.29881542921066284,0.9878910779953003,0.7246646285057068,0.6497653126716614,-0.31471967697143555,0.9775991439819336,0.5153654217720032,0.6505964994430542,-0.3352031409740448,0.976060688495636,0.7166546583175659,0.648696780204773,-0.35810860991477966,0.980618417263031,0.5244380831718445,0.6498633623123169,-0.36712196469306946,0.9794853925704956,0.710544764995575,0.6424854397773743,-0.30116844177246094,0.972504734992981,0.5301992297172546,0.6433380246162415,-0.3130280077457428,0.9709669351577759,0.6638736128807068,0.6387621760368347,0.02617914415895939,0.999954879283905,0.5818908214569092,0.6348188519477844,-0.02645452506840229,0.9999616742134094,0.6607239246368408,0.7172828912734985,0.11684679985046387,0.9428788423538208,0.5907647013664246,0.7143470048904419,0.006491913925856352,0.9823458790779114,0.6441028714179993,0.769041121006012,0.4539433717727661,0.9259167909622192,0.5906480550765991,0.7939598560333252,0.15840785205364227,0.9878379106521606,0.6341692805290222,0.7743356227874756,0.4800940155982971,0.6576147675514221,0.5964492559432983,0.8048680424690247,0.16680535674095154,0.8227090835571289,0.6445638537406921,0.806653618812561,0.3650742769241333,0.9333713054656982,0.5938113331794739,0.8222061395645142,0.003158039413392544,0.9832649230957031
97,3.2325211270819074,0.6414844989776611,0.5010968446731567,-0.4688262939453125,0.999799907207489,0.6491556763648987,0.4922773241996765,-0.4626060724258423,0.9994519352912903,0.654161274433136,0.49143466353416443,-0.4630449712276459,0.9993955492973328,0.6587879061698914,0.49077242612838745,-0.46301788091659546,0.9995527267456055,0.6353393197059631,0.492913156747818,-0.46886661648750305,0.9996289610862732,0.6300348043441772,0.492349237203598,-0.4693317413330078,0.9996827840805054,0.6247487664222717,0.49170857667922974,-0.4695800542831421,0.9997665286064148,0.66250079870224,0.48921865224838257,-0.3447696268558502,0.9996365904808044,0.6146509647369385,0.48870858550071716,-0.37000328302383423,0.9994271993637085,0.6503358483314514,0.504680335521698,-0.412820965051651,0.9997873902320862,0.6332232356071472,0.5054522156715393,-0.4233075678348541,0.9998237490653992,0.705329954624176,0.5219212770462036,-0.22073158621788025,0.9999915361404419,0.5630752444267273,0.5187350511550903,-0.25750014185905457,0.9999798536300659,0.722575843334198,0.5785572528839111,-0.16777953505516052,0.9838041663169861,0.5302289724349976,0.5801169872283936,-0.21584834158420563,0.9861229062080383,0.7212850451469421,0.6321218013763428,-0.2680114805698395,0.9883671998977661,0.5213905572891235,0.6322924494743347,-0.2669356167316437,0.9885542392730713,0.7260732650756836,0.6506275534629822,-0.2968035638332367,0.9775733947753906,0.5153946280479431,0.6505765318870544,-0.29874342679977417,0.9771754741668701,0.7182074189186096,0.6495397090911865,-0.3386940658092499,0.9806316494941711,0.5244817733764648,0.6502652764320374,-0.331138551235199,0.9804474711418152,0.7119396328926086,0.6433423757553101,-0.2850527763366699,0.9725871086120605,0.5302556157112122,0.6436236500740051,-0.28119057416915894,0.9722559452056885,0.6636707782745361,0.6391840577125549,0.022998996078968048,0.9999555945396423,0.5814323425292969,0.6354093551635742,-0.02330011874437332,0.9999623894691467,0.6608822345733643,0.7187305688858032,0.10571543127298355,0.9447084069252014,0.5905625820159912,0.7153491973876953,0.008377868682146072,0.9820309281349182,0.6457993388175964,0.7788726687431335,0.35408321022987366,0.9296581149101257,0.59090256690979,0.794186532497406,0.14663738012313843,0.987786054611206,0.6360505223274231,0.7870334982872009,0.37091827392578125,0.665276050567627,0.5965930819511414,0.8051189184188843,0.15367886424064636,0.8218148946762085,0.6484846472740173,0.8151379823684692,0.2444542795419693,0.9365139603614807,0.5935765504837036,0.8229332566261292,-0.0027701554354280233,0.9831957221031189
